ticker,name,volume_ratio,resistance_price,buy_date,buy_price,sell_date,sell_price,sell_reason,holding_trading_days,return_pct,open_position
053980,오상자이엘,90.02,5200.0,20220706,6212.4,20220706,6013.98,-3%손절,0,-3.19,False
372800,아이티아이즈,31.46,9780.0,20220706,11623.2,20220706,12179.95,+5%익절,0,4.79,False
377220,프롬바이오,44.17,7000.0,20220706,7765.5,20220706,8137.47,+5%익절,0,4.79,False
049830,승일,34.14,10400.0,20220707,11773.5,20220707,11397.45,-3%손절,0,-3.19,False
262840,아이퀘스트,103.59,7500.0,20220707,10470.9,20220707,10136.46,-3%손절,0,-3.19,False
332570,PS일렉트로닉스,52.5,4160.0,20220707,4739.46,20220707,4588.08,-3%손절,0,-3.19,False
377220,프롬바이오,29.31,8190.0,20220707,9018.0,20220707,8729.97,-3%손절,0,-3.19,False
039020,이건홀딩스,64.56,3720.0,20220708,4148.28,20220708,4015.78,-3%손절,0,-3.19,False
134790,시디즈,197.33,44250.0,20220708,63727.2,20220708,61691.75,-3%손절,0,-3.19,False
254120,자비스,82.75,1760.0,20220708,1833.66,20220708,1775.09,-3%손절,0,-3.19,False
005360,모나미,109.71,3355.0,20220711,4128.24,20220711,3996.38,-3%손절,0,-3.19,False
022220,티케이지애강,60.03,1630.0,20220706,1853.7,20220711,1942.49,+5%익절,3,4.79,False
014970,삼륭물산,45.41,5400.0,20220711,6012.0,20220712,5819.98,-3%손절,1,-3.19,False
064850,에프앤가이드,49.68,7290.0,20220712,7404.78,20220712,7168.27,-3%손절,0,-3.19,False
225530,HC보광산업,82.6,5490.0,20220708,6593.16,20220712,6382.57,-3%손절,2,-3.19,False
328380,솔트웨어,96.9,2195.0,20220712,2344.68,20220712,2456.99,+5%익절,0,4.79,False
013700,까뮤이앤씨,50.61,1925.0,20220712,2224.44,20220713,2153.39,-3%손절,1,-3.19,False
078140,대봉엘에스,157.11,7620.0,20220713,9118.2,20220713,8826.96,-3%손절,0,-3.19,False
205500,넥써쓰,57.5,2750.0,20220713,3041.07,20220713,3186.74,+5%익절,0,4.79,False
307870,비투엔,100.8,2130.0,20220713,2905.8,20220713,2812.99,-3%손절,0,-3.19,False
308170,씨티알모빌리티,64.83,13250.0,20220713,15531.0,20220713,15034.94,-3%손절,0,-3.19,False
000040,KR모터스,34.96,718.0,20220714,758.51,20220714,794.85,+5%익절,0,4.79,False
009520,포스코엠텍,56.26,5440.0,20220714,5881.74,20220714,5693.88,-3%손절,0,-3.19,False
065570,삼영이엔씨,123.14,4890.0,20220714,5611.2,20220714,5431.98,-3%손절,0,-3.19,False
000390,SP삼화,35.03,6670.0,20220714,6913.8,20220715,6692.97,-3%손절,1,-3.19,False
012790,신일제약,74.58,9830.0,20220714,10070.1,20220715,10552.46,+5%익절,1,4.79,False
045060,오공,155.36,3590.0,20220715,3877.74,20220715,3753.88,-3%손절,0,-3.19,False
069640,한세엠케이,49.51,3525.0,20220718,3867.72,20220718,3744.19,-3%손절,0,-3.19,False
096690,에이루트,84.52,447.0,20220718,556.11,20220718,538.35,-3%손절,0,-3.19,False
003610,방림,27.21,2920.0,20220718,2985.96,20220719,3128.99,+5%익절,1,4.79,False
114630,폴라리스우노,167.02,4345.0,20220715,4584.15,20220719,4437.73,-3%손절,2,-3.19,False
018680,서울제약,106.26,5410.0,20220720,5771.52,20220720,5587.18,-3%손절,0,-3.19,False
020400,대동금속,129.83,8900.0,20220721,9869.7,20220721,9554.46,-3%손절,0,-3.19,False
083550,케이엠,116.99,6600.0,20220719,8026.02,20220721,7769.67,-3%손절,2,-3.19,False
002025,코오롱우,396.51,17350.0,20220722,17434.8,20220722,16877.93,-3%손절,0,-3.19,False
003075,코오롱글로벌우,214.55,27100.0,20220722,34869.6,20220722,33755.86,-3%손절,0,-3.19,False
357580,아모센스,31.46,12850.0,20220718,14128.2,20220722,14804.94,+5%익절,4,4.79,False
010770,평화홀딩스,468.49,3320.0,20220725,4629.24,20220725,4481.38,-3%손절,0,-3.19,False
212560,네오오토,135.04,6530.0,20220725,7064.1,20220725,7402.47,+5%익절,0,4.79,False
014710,사조씨푸드,150.56,5120.0,20220725,5811.6,20220726,5625.98,-3%손절,1,-3.19,False
052300,오션인더블유,163.16,813.0,20220726,1002.0,20220726,970.0,-3%손절,0,-3.19,False
171120,라이온켐텍,419.93,8200.0,20220726,9348.66,20220726,9050.06,-3%손절,0,-3.19,False
200470,에이팩트,105.86,4150.0,20220727,5811.6,20220727,5625.98,-3%손절,0,-3.19,False
002870,신풍,145.65,1655.0,20220727,1868.73,20220728,1809.04,-3%손절,1,-3.19,False
003720,삼영,216.32,2570.0,20220728,3286.56,20220728,3181.59,-3%손절,0,-3.19,False
123330,제닉,159.96,4030.0,20220729,4519.02,20220729,4374.68,-3%손절,0,-3.19,False
242040,나무기술,140.71,1870.0,20220729,2054.1,20220801,2152.49,+5%익절,1,4.79,False
031510,오스템,228.15,1865.0,20220801,2024.04,20220802,1959.39,-3%손절,1,-3.19,False
060480,국일신동,299.11,3135.0,20220802,4408.8,20220802,4267.98,-3%손절,0,-3.19,False
214320,이노션,121.97,44700.0,20220720,45791.4,20220802,44328.82,-3%손절,9,-3.19,False
089140,넥스턴앤롤코리아,100.91,2720.0,20220803,3466.92,20220803,3356.19,-3%손절,0,-3.19,False
900250,크리스탈신소재,187.05,976.0,20220803,1102.2,20220803,1067.0,-3%손절,0,-3.19,False
005740,크라운해태홀딩스,201.57,7190.0,20220804,8236.44,20220804,7973.37,-3%손절,0,-3.19,False
101530,해태제과식품,390.08,7010.0,20220804,7895.76,20220804,7643.57,-3%손절,0,-3.19,False
143540,영우디에스피,105.05,1540.0,20220803,1838.67,20220804,1926.74,+5%익절,1,4.79,False
001540,안국약품,218.87,8560.0,20220805,9508.98,20220805,9205.26,-3%손절,0,-3.19,False
065530,와이어블,122.97,2770.0,20220805,2915.82,20220805,3055.49,+5%익절,0,4.79,False
005750,대림바스,96.02,5340.0,20220808,5941.86,20220808,6226.48,+5%익절,0,4.79,False
219420,링크제니시스,112.24,6510.0,20220805,6703.38,20220808,6489.27,-3%손절,1,-3.19,False
025770,한국정보통신,617.81,7590.0,20220809,9969.9,20220809,10447.46,+5%익절,0,4.79,False
264850,이랜시스,107.17,3105.0,20220809,3396.78,20220809,3288.29,-3%손절,0,-3.19,False
032750,삼진,436.59,7090.0,20220810,7454.88,20220810,7811.97,+5%익절,0,4.79,False
009415,태영건설우,348.17,9800.0,20220811,11623.2,20220811,11251.95,-3%손절,0,-3.19,False
039610,화성밸브,492.46,5720.0,20220810,6803.58,20220811,6586.27,-3%손절,1,-3.19,False
101000,KS인더스트리,295.95,739.0,20220811,790.58,20220811,765.33,-3%손절,0,-3.19,False
085310,엔케이,258.84,973.0,20220812,1112.22,20220812,1076.7,-3%손절,0,-3.19,False
33626K,두산퓨얼셀1우,233.99,10900.0,20220812,14128.2,20220812,13676.95,-3%손절,0,-3.19,False
019440,세아특수강,233.43,14250.0,20220816,15981.9,20220816,15471.44,-3%손절,0,-3.19,False
036170,에이치엠넥스,79.94,1165.0,20220808,1252.5,20220816,1312.49,+5%익절,5,4.79,False
208350,지란지교시큐리티,490.52,3940.0,20220816,4298.58,20220816,4504.48,+5%익절,0,4.79,False
004780,대륙제관,135.93,4560.0,20220725,4799.58,20220823,4646.28,-3%손절,20,-3.19,False
004270,남성,105.93,1820.0,20221109,2279.55,20221109,2388.74,+5%익절,0,4.79,False
108675,LX하우시스우,194.4,14900.0,20221109,20090.1,20221109,19448.42,-3%손절,0,-3.19,False
352770,셀레스트라,76.28,7020.0,20221109,8256.48,20221109,7992.77,-3%손절,0,-3.19,False
900250,크리스탈신소재,126.11,784.0,20221109,908.81,20221109,879.79,-3%손절,0,-3.19,False
046140,SBS콘텐츠허브,261.45,5200.0,20221110,5791.56,20221110,6068.98,+5%익절,0,4.79,False
123040,엠에스오토텍,117.72,4135.0,20221110,4874.73,20221110,4719.03,-3%손절,0,-3.19,False
260660,알리코제약,269.83,5250.0,20221110,6222.42,20221110,6023.68,-3%손절,0,-3.19,False
352940,인바이오,164.85,4355.0,20221110,5390.76,20221110,5218.58,-3%손절,0,-3.19,False
365900,브이씨,77.93,6260.0,20221109,6793.56,20221110,6576.57,-3%손절,1,-3.19,False
010770,평화홀딩스,95.25,3175.0,20221111,3827.64,20221111,3705.39,-3%손절,0,-3.19,False
045520,크린앤사이언스,96.47,7290.0,20221111,8547.06,20221111,8956.46,+5%익절,0,4.79,False
085310,엔케이,102.72,907.0,20221111,1007.01,20221111,974.85,-3%손절,0,-3.19,False
241710,코스메카코리아,173.31,6850.0,20221111,8456.88,20221111,8186.77,-3%손절,0,-3.19,False
016800,퍼시스,65.01,27800.0,20221114,29258.4,20221114,28323.89,-3%손절,0,-3.19,False
065150,대산F&B,311.72,397.0,20221115,489.98,20221115,474.33,-3%손절,0,-3.19,False
083500,에프엔에스테크,158.99,7530.0,20221114,8446.86,20221115,8177.07,-3%손절,1,-3.19,False
049470,비트플래닛,45.68,683.0,20221114,736.47,20221116,771.75,+5%익절,2,4.79,False
060850,영림원소프트랩,166.84,8090.0,20221111,8857.68,20221116,9281.96,+5%익절,3,4.79,False
061040,알에프텍,50.28,4650.0,20221114,5300.58,20221116,5131.28,-3%손절,2,-3.19,False
200780,비씨월드제약,224.32,7300.0,20221116,8116.2,20221116,8504.97,+5%익절,0,4.79,False
005030,부산주공,86.56,633.0,20221117,825.65,20221117,799.28,-3%손절,0,-3.19,False
038950,파인디지털,64.44,4700.0,20221117,4809.6,20221117,5039.98,+5%익절,0,4.79,False
049550,잉크테크,66.37,5600.0,20221117,6703.38,20221117,6489.27,-3%손절,0,-3.19,False
122640,예스티,118.41,8600.0,20221117,9619.2,20221117,9311.96,-3%손절,0,-3.19,False
323230,엠에프엠코리아,129.4,805.0,20221117,898.79,20221117,870.09,-3%손절,0,-3.19,False
002690,동일제강,59.41,2395.0,20221118,2505.0,20221118,2624.99,+5%익절,0,4.79,False
050120,ES큐브,40.73,4355.0,20221118,4744.47,20221118,4971.73,+5%익절,0,4.79,False
351330,이삭엔지니어링,204.3,8320.0,20221118,11623.2,20221118,11251.95,-3%손절,0,-3.19,False
013520,화승코퍼레이션,69.74,1580.0,20221118,1703.4,20221121,1648.99,-3%손절,1,-3.19,False
014440,영보화학,244.62,3540.0,20221121,3797.58,20221121,3676.29,-3%손절,0,-3.19,False
036000,예림당,307.15,1725.0,20221121,2024.04,20221121,1959.39,-3%손절,0,-3.19,False
036170,에이치엠넥스,180.79,1010.0,20221121,1197.39,20221121,1159.15,-3%손절,0,-3.19,False
060260,뉴보텍,148.32,854.0,20221122,1012.02,20221122,979.7,-3%손절,0,-3.19,False
065950,웰크론,160.74,3020.0,20221122,3376.74,20221122,3268.89,-3%손절,0,-3.19,False
225430,케이엠제약,177.14,1325.0,20221122,1422.84,20221122,1377.39,-3%손절,0,-3.19,False
307930,컴퍼니케이,505.12,5010.0,20221122,6182.34,20221122,5984.88,-3%손절,0,-3.19,False
017510,세명전기,78.38,3250.0,20221118,3486.96,20221123,3375.59,-3%손절,3,-3.19,False
032980,바이온,140.7,894.0,20221123,1107.21,20221123,1071.85,-3%손절,0,-3.19,False
190650,코리아에셋투자증권,160.58,7830.0,20221123,8046.06,20221123,7789.07,-3%손절,0,-3.19,False
046070,코다코,112.53,1015.0,20221124,1277.55,20221124,1236.75,-3%손절,0,-3.19,False
085910,네오티스,254.9,4800.0,20221124,5070.12,20221124,5312.98,+5%익절,0,4.79,False
052460,아이크래프트,153.84,2495.0,20221125,2965.92,20221125,2871.19,-3%손절,0,-3.19,False
067920,이글루,127.94,5750.0,20221124,6022.02,20221128,5829.68,-3%손절,2,-3.19,False
171010,램테크놀러지,106.0,5940.0,20221125,6563.1,20221128,6353.47,-3%손절,1,-3.19,False
101530,해태제과식품,141.41,6100.0,20221123,6392.76,20221129,6188.58,-3%손절,4,-3.19,False
222980,한국맥널티,120.81,5390.0,20221129,5811.6,20221129,6089.98,+5%익절,0,4.79,False
049180,셀루메드,103.89,4355.0,20221130,5210.4,20221130,5043.98,-3%손절,0,-3.19,False
267850,아시아나IDT,80.02,12000.0,20221130,16683.3,20221130,16150.44,-3%손절,0,-3.19,False
351320,넥사다이내믹스,177.93,2665.0,20221201,3476.94,20221201,3365.89,-3%손절,0,-3.19,False
002787,진흥기업2우B,218.02,13800.0,20221202,16583.1,20221202,16053.44,-3%손절,0,-3.19,False
131030,옵투스제약,183.93,6100.0,20221130,6442.86,20221202,6751.47,+5%익절,2,4.79,False
039010,현대에이치티,172.58,7380.0,20221125,7905.78,20221205,7653.27,-3%손절,6,-3.19,False
010040,한국내화,277.61,2965.0,20221205,3116.22,20221206,3016.69,-3%손절,1,-3.19,False
054670,대한뉴팜,162.91,9100.0,20221206,9549.06,20221206,9244.06,-3%손절,0,-3.19,False
234690,녹십자웰빙,280.01,6720.0,20221205,7394.76,20221206,7158.57,-3%손절,1,-3.19,False
318410,비비씨,159.63,9240.0,20221206,9639.24,20221207,9331.36,-3%손절,1,-3.19,False
356890,싸이버원,163.52,8810.0,20221207,10470.9,20221207,10136.46,-3%손절,0,-3.19,False
377460,큐에이드,129.55,6450.0,20221207,8266.5,20221207,8002.47,-3%손절,0,-3.19,False
040160,누리플렉스,98.16,5290.0,20221208,5460.9,20221208,5286.48,-3%손절,0,-3.19,False
140070,서플러스글로벌,82.34,3070.0,20221208,3527.04,20221208,3414.39,-3%손절,0,-3.19,False
020180,대신정보통신,103.39,1310.0,20221208,1513.02,20221209,1464.69,-3%손절,1,-3.19,False
083550,케이엠,465.32,6110.0,20221209,6673.32,20221209,6460.17,-3%손절,0,-3.19,False
290380,대유,188.77,3505.0,20221209,4468.92,20221209,4326.18,-3%손절,0,-3.19,False
002100,경농,46.78,9950.0,20221129,10120.2,20221212,10604.96,+5%익절,9,4.79,False
035620,바른손이앤에이,70.97,929.0,20221212,1287.57,20221212,1246.45,-3%손절,0,-3.19,False
073110,엘엠에스,102.78,7090.0,20221212,7484.94,20221212,7245.87,-3%손절,0,-3.19,False
002620,제일파마홀딩스,128.64,10100.0,20221213,11523.0,20221213,12074.95,+5%익절,0,4.79,False
002720,국제약품,295.44,4330.0,20221213,6102.18,20221213,6394.47,+5%익절,0,4.79,False
035610,솔본,105.95,3605.0,20221213,4043.07,20221213,3913.93,-3%손절,0,-3.19,False
332290,누보,72.4,1605.0,20221212,1813.62,20221213,1755.69,-3%손절,1,-3.19,False
002760,보락,380.42,1515.0,20221214,1843.68,20221214,1784.79,-3%손절,0,-3.19,False
016920,카스,183.55,1730.0,20221214,1873.74,20221214,1963.49,+5%익절,0,4.79,False
080720,한국유니온제약,154.94,6000.0,20221214,8366.7,20221214,8099.47,-3%손절,0,-3.19,False
214390,경보제약,265.05,6150.0,20221214,8877.72,20221214,8594.17,-3%손절,0,-3.19,False
032580,피델릭스,99.63,1220.0,20221215,1563.12,20221215,1513.19,-3%손절,0,-3.19,False
045060,오공,216.2,3445.0,20221214,3662.31,20221215,3837.73,+5%익절,1,4.79,False
092230,KPX홀딩스,145.09,55200.0,20221215,57514.8,20221216,55677.78,-3%손절,1,-3.19,False
219420,링크제니시스,177.27,5900.0,20221216,6262.5,20221216,6062.48,-3%손절,0,-3.19,False
237820,플레이디,74.95,5020.0,20221215,5521.02,20221216,5344.68,-3%손절,1,-3.19,False
950200,소마젠,47.74,6700.0,20221216,8697.36,20221216,9113.96,+5%익절,0,4.79,False
080000,에스엔유,104.92,2490.0,20221219,2775.54,20221219,2908.49,+5%익절,0,4.79,False
277070,린드먼아시아,117.15,3860.0,20221219,4408.8,20221219,4267.98,-3%손절,0,-3.19,False
042500,링네트,113.8,4320.0,20221220,4408.8,20221220,4267.98,-3%손절,0,-3.19,False
064800,포니링크,182.09,1065.0,20221219,1197.39,20221220,1254.74,+5%익절,1,4.79,False
080220,제주반도체,88.33,3755.0,20221215,4078.14,20221220,3947.88,-3%손절,3,-3.19,False
258790,소프트캠프,132.24,1640.0,20221220,1948.89,20221220,1886.64,-3%손절,0,-3.19,False
050760,에스폴리텍,137.28,2590.0,20221220,2640.27,20221221,2555.94,-3%손절,1,-3.19,False
291650,압타머사이언스,27.59,8500.0,20221221,10420.8,20221221,10087.96,-3%손절,0,-3.19,False
330350,위더스제약,152.52,7930.0,20221221,10120.2,20221221,9796.96,-3%손절,0,-3.19,False
353190,휴럼,34.6,1245.0,20221221,1302.6,20221221,1260.99,-3%손절,0,-3.19,False
293480,하나제약,117.47,15750.0,20221222,17484.9,20221222,16926.43,-3%손절,0,-3.19,False
031310,아이즈비전,165.56,2525.0,20221223,2750.49,20221223,2662.64,-3%손절,0,-3.19,False
036580,팜스코,85.79,3835.0,20221222,4073.13,20221223,3943.03,-3%손절,1,-3.19,False
049630,재영솔루텍,259.3,580.0,20221222,599.2,20221223,580.06,-3%손절,1,-3.19,False
118000,메타케어,159.56,604.0,20221223,671.34,20221223,649.9,-3%손절,0,-3.19,False
302550,리메드,43.4,13050.0,20221221,13677.3,20221223,13240.45,-3%손절,2,-3.19,False
006110,삼아알미늄,40.61,35200.0,20221226,39729.3,20221226,38460.35,-3%손절,0,-3.19,False
033130,디지틀조선,117.71,2510.0,20221226,2725.44,20221226,2638.39,-3%손절,0,-3.19,False
037950,엘컴텍,107.64,914.0,20221226,1067.13,20221226,1118.25,+5%익절,0,4.79,False
141080,리가켐바이오,32.48,37700.0,20221226,41182.2,20221226,43154.83,+5%익절,0,4.79,False
064850,에프앤가이드,29.83,6280.0,20221227,6713.4,20221227,7034.97,+5%익절,0,4.79,False
252990,샘씨엔에스,38.85,3835.0,20221227,4178.34,20221227,4044.88,-3%손절,0,-3.19,False
311690,CJ 바이오사이언스,55.65,27200.0,20221227,29659.2,20221227,28711.89,-3%손절,0,-3.19,False
000520,삼일제약,20.02,8030.0,20221227,8376.72,20221228,8109.17,-3%손절,1,-3.19,False
015710,코콤,193.69,4130.0,20221228,4839.66,20221228,5071.48,+5%익절,0,4.79,False
033320,제이씨현시스템,253.88,3405.0,20221228,4709.4,20221228,4558.98,-3%손절,0,-3.19,False
094860,네오리진,80.51,575.0,20221229,615.23,20221229,595.58,-3%손절,0,-3.19,False
187220,디티앤씨,59.45,4880.0,20221229,5120.22,20221229,4956.68,-3%손절,0,-3.19,False
223250,드림씨아이에스,100.51,10650.0,20221229,11372.7,20221229,11009.46,-3%손절,0,-3.19,False
377450,리파인,148.83,7310.0,20221229,9829.62,20221229,9515.66,-3%손절,0,-3.19,False
426670,대신밸런스제12호스팩,27.58,2180.0,20221227,2294.58,20221229,2404.49,+5%익절,2,4.79,False
011150,CJ씨푸드,121.2,2760.0,20230103,3131.25,20230103,3031.24,-3%손절,0,-3.19,False
011155,CJ씨푸드1우,118.22,25000.0,20230103,25350.6,20230103,26564.89,+5%익절,0,4.79,False
067000,조이시티,113.91,3715.0,20230103,4073.13,20230103,4268.23,+5%익절,0,4.79,False
095270,웨이브일렉트로,59.19,4100.0,20230103,4428.84,20230103,4287.38,-3%손절,0,-3.19,False
085810,알티캐스트,51.74,1905.0,20230223,2034.06,20230223,1969.09,-3%손절,0,-3.19,False
208340,파멥신,67.9,2830.0,20230223,3106.2,20230223,3006.99,-3%손절,0,-3.19,False
380320,삼성머스트스팩5호,44.33,3670.0,20230223,4078.14,20230223,3947.88,-3%손절,0,-3.19,False
002140,고려산업,71.7,3690.0,20230223,4468.92,20230224,4326.18,-3%손절,1,-3.19,False
041910,폴라리스AI파마,172.38,7370.0,20230223,8647.26,20230224,8371.07,-3%손절,1,-3.19,False
096240,크레버스,29.79,17950.0,20230224,19258.44,20230227,18643.33,-3%손절,1,-3.19,False
317120,라닉스,149.53,5340.0,20230224,6623.22,20230227,6411.67,-3%손절,1,-3.19,False
058650,세아홀딩스,251.88,106600.0,20230228,122244.0,20230228,118339.53,-3%손절,0,-3.19,False
212560,네오오토,265.92,6710.0,20230227,7474.92,20230228,7236.17,-3%손절,1,-3.19,False
044180,KD,160.14,735.0,20230302,768.53,20230302,743.99,-3%손절,0,-3.19,False
004545,깨끗한나라우,116.72,18100.0,20230227,18637.2,20230309,18041.93,-3%손절,7,-3.19,False
066590,스모트로닉,147.08,2520.0,20230228,2745.48,20230309,2876.99,+5%익절,6,4.79,False
072870,메가스터디,29.84,10740.0,20230224,11603.16,20230327,11826.3,20일만기,20,1.92,False
004980,성신양회,75.86,9440.0,20230331,11372.7,20230331,11009.46,-3%손절,0,-3.19,False
004985,성신양회우,160.4,12690.0,20230331,13787.52,20230331,13347.15,-3%손절,0,-3.19,False
048470,대동스틸,70.99,4170.0,20230331,4283.55,20230331,4146.73,-3%손절,0,-3.19,False
098120,마이크로컨텍솔,66.61,6470.0,20230331,7845.66,20230331,7595.07,-3%손절,0,-3.19,False
290740,액트로,60.66,6540.0,20230331,7314.6,20230331,7080.97,-3%손절,0,-3.19,False
069260,TKG휴켐스,24.07,19180.0,20230403,22745.4,20230403,22018.91,-3%손절,0,-3.19,False
143540,영우디에스피,19.55,1469.0,20230403,1531.06,20230403,1482.15,-3%손절,0,-3.19,False
195990,루트K,27.62,410.0,20230403,575.15,20230403,556.78,-3%손절,0,-3.19,False
289080,SV인베스트먼트,21.58,2305.0,20230403,2384.76,20230403,2498.99,+5%익절,0,4.79,False
005965,동부건설우,33.28,29500.0,20230404,30561.0,20230404,29584.88,-3%손절,0,-3.19,False
012800,대창,68.64,1249.0,20230404,1422.84,20230404,1490.99,+5%익절,0,4.79,False
060480,국일신동,32.74,2725.0,20230404,2955.9,20230404,2861.49,-3%손절,0,-3.19,False
004090,한국석유,33.14,10460.0,20230405,11603.16,20230405,11232.56,-3%손절,0,-3.19,False
198440,강동씨앤엘,32.92,2540.0,20230405,2755.5,20230405,2667.49,-3%손절,0,-3.19,False
024120,KB오토시스,34.61,4440.0,20230405,4809.6,20230406,4655.98,-3%손절,1,-3.19,False
049960,쎌바이오텍,104.06,12830.0,20230406,15531.0,20230406,15034.94,-3%손절,0,-3.19,False
184230,SGA솔루션즈,54.04,954.0,20230404,1044.08,20230406,1010.74,-3%손절,2,-3.19,False
000225,유유제약1우,63.34,6280.0,20230407,6763.5,20230407,6547.47,-3%손절,0,-3.19,False
004700,조광피혁,201.13,49300.0,20230407,51202.2,20230407,49566.8,-3%손절,0,-3.19,False
177830,파버나인,130.91,4120.0,20230406,4754.49,20230407,4602.63,-3%손절,1,-3.19,False
004565,현대비앤지스틸우,62.72,48100.0,20230407,55110.0,20230410,57749.77,+5%익절,1,4.79,False
094840,슈프리마에이치큐,142.96,5490.0,20230410,6653.28,20230410,6440.77,-3%손절,0,-3.19,False
113810,디젠스,121.14,927.0,20230410,1191.38,20230410,1153.33,-3%손절,0,-3.19,False
900270,헝셩그룹,98.7,336.0,20230410,365.73,20230410,383.25,+5%익절,0,4.79,False
090350,노루페인트,52.79,7820.0,20230411,8446.86,20230411,8177.07,-3%손절,0,-3.19,False
258610,케일럼,23.08,2450.0,20230411,3707.4,20230411,3588.99,-3%손절,0,-3.19,False
285490,노바텍,23.48,26800.0,20230411,34068.0,20230411,32979.87,-3%손절,0,-3.19,False
900070,글로벌에스엠,48.53,717.0,20230411,824.65,20230411,798.31,-3%손절,0,-3.19,False
123840,뉴온,55.69,413.0,20230412,546.09,20230412,572.25,+5%익절,0,4.79,False
200230,텔콘RF제약,34.83,1097.0,20230412,1183.36,20230412,1240.05,+5%익절,0,4.79,False
007820,엠엑스로보틱스,56.3,6800.0,20230413,8647.26,20230413,8371.07,-3%손절,0,-3.19,False
039860,나노엔텍,34.14,5430.0,20230411,5561.1,20230413,5827.48,+5%익절,2,4.79,False
38380K,LX홀딩스1우,279.15,10760.0,20230413,14709.36,20230413,14239.54,-3%손절,0,-3.19,False
900340,윙입푸드,59.57,970.0,20230413,1022.04,20230413,989.4,-3%손절,0,-3.19,False
001795,대한제당우,115.23,2335.0,20230414,2505.0,20230414,2424.99,-3%손절,0,-3.19,False
001790,대한제당,151.22,2750.0,20230414,3036.06,20230417,3181.49,+5%익절,1,4.79,False
234690,녹십자웰빙,140.05,7410.0,20230417,7975.92,20230417,8357.97,+5%익절,0,4.79,False
010580,에스엠벡셀,67.05,2335.0,20230418,3466.92,20230418,3356.19,-3%손절,0,-3.19,False
032820,우리기술,52.2,1485.0,20230418,1848.69,20230418,1789.64,-3%손절,0,-3.19,False
000760,이화산업,200.28,15350.0,20230419,25050.0,20230420,26249.9,+5%익절,1,4.79,False
061250,화일약품,39.02,2185.0,20230414,2254.5,20230420,2182.49,-3%손절,4,-3.19,False
001000,신라섬유,273.81,1850.0,20230421,2404.8,20230421,2327.99,-3%손절,0,-3.19,False
023350,한국종합기술,87.3,6520.0,20230412,6853.68,20230421,6634.77,-3%손절,7,-3.19,False
027710,팜스토리,155.95,1700.0,20230421,1932.86,20230421,1871.12,-3%손절,0,-3.19,False
218150,미래생명자원,139.1,4230.0,20230421,4519.02,20230421,4735.48,+5%익절,0,4.79,False
377220,프롬바이오,93.57,7470.0,20230419,7795.56,20230421,7546.57,-3%손절,2,-3.19,False
001250,GS글로벌,35.43,2870.0,20230424,3326.64,20230424,3220.39,-3%손절,0,-3.19,False
003310,대주산업,33.49,2345.0,20230424,2505.0,20230424,2424.99,-3%손절,0,-3.19,False
097870,효성오앤비,65.13,8520.0,20230424,9909.78,20230424,9593.26,-3%손절,0,-3.19,False
187790,나노,53.37,1304.0,20230424,1336.67,20230424,1293.97,-3%손절,0,-3.19,False
251120,바이오에프디엔씨,62.83,15190.0,20230424,17134.2,20230424,16586.93,-3%손절,0,-3.19,False
009160,SIMPAC,32.3,5480.0,20230425,6282.54,20230425,6081.88,-3%손절,0,-3.19,False
009440,KC그린홀딩스,20.23,3920.0,20230425,4393.77,20230425,4253.43,-3%손절,0,-3.19,False
038060,루멘스,70.05,1318.0,20230425,1538.07,20230425,1488.94,-3%손절,0,-3.19,False
308100,형지글로벌,25.41,5570.0,20230425,7995.96,20230425,7740.57,-3%손절,0,-3.19,False
009470,삼화전기,60.24,15940.0,20230426,17524.98,20230426,16965.23,-3%손절,0,-3.19,False
077970,STX엔진,39.23,13080.0,20230426,13527.0,20230426,13094.95,-3%손절,0,-3.19,False
08537M,루트로닉3우C,30.01,36350.0,20230425,35571.0,20230426,34434.86,-3%손절,1,-3.19,False
